pitch [deg],pAtm [hPa],Tatm [C],rho [km/m3],Qinf [Pa],Vinf [m/s],Ps (gauge) [Pa],Pt (gauge) [Pa],n [Hz],J [-],P1 (gauge) [Pa],P2 (gauge) [Pa],P3 (gauge) [Pa],P4 (gauge) [Pa],P5 (gauge) [Pa],X [m],Y [m],Z [m]
15,1019.20918,14.12,1.235979,556.199523,30.00024,29.984367,587.318016,98.426145,0.749998775,350.213575,346.424871,360.468953,348.171003,572.178052,0.11889,0.07124,0
15,1019.19078,14.1284,1.235921,556.258521,30.00254,30.201617,587.493127,98.422425,0.750084624,339.696699,322.695035,320.605259,321.676369,531.738082,0.11889,0.0612,0
15,1019.20546,14.1388,1.235894,557.133294,30.026449,29.973386,588.18103,98.421145,0.750692129,371.165518,364.925869,379.386822,367.35142,587.569209,0.14111,0.25,0
15,1019.21428,14.1356,1.235918,556.043271,29.996765,29.381605,586.558494,98.42513,0.749919634,369.846906,363.346925,377.795784,366.100135,585.858893,0.14111,0.24279,0
15,1019.22442,14.1348,1.235934,556.347469,30.004778,29.323018,586.837489,98.429929,0.750083387,369.545358,362.960491,377.738643,366.116244,586.124135,0.14111,0.23609,0
15,1019.23872,14.1308,1.235969,555.904961,29.992424,29.318086,586.433962,98.433782,0.749745203,368.968694,362.485426,377.322291,365.673851,585.66795,0.14111,0.22993,0
15,1019.2378,14.1284,1.235978,556.215282,30.000682,29.270941,586.728931,98.426771,0.750005055,368.578646,362.311439,377.259561,365.494542,585.832266,0.14111,0.22435,0
15,1019.22828,14.1336,1.235944,556.06558,29.997056,29.508246,586.790546,98.425091,0.749927207,367.498524,361.883517,377.483254,364.943065,586.542535,0.14111,0.21938,0
15,1019.23914,14.1232,1.236002,556.113471,29.997645,29.296651,586.780349,98.434888,0.749867292,361.51567,359.76579,378.201149,362.317394,586.585215,0.14111,0.21504,0
15,1019.23076,14.1316,1.235955,556.254439,30.002009,29.518503,586.919883,98.429324,0.750018775,349.138771,355.577358,380.184021,355.715353,583.073248,0.14111,0.21135,0
15,1019.2323,14.1392,1.235925,556.1279,29.99897,29.428618,586.692893,98.418767,0.750023247,331.537686,347.860792,380.136412,344.556464,572.734059,0.14111,0.20833,0
15,1019.25342,14.14,1.235947,556.340255,30.004428,29.513309,587.0698,98.429531,0.75007767,315.339122,338.77176,377.68104,333.262517,560.060667,0.14111,0.206,0
15,1019.25224,14.14,1.235945,556.236783,30.001655,29.450185,586.836967,98.430963,0.749997437,304.402677,331.086373,373.001498,324.847915,548.80578,0.14111,0.20436,0
15,1019.24856,14.14,1.235941,556.179541,30.000166,29.555391,586.997083,98.426739,0.749992399,298.913247,326.957507,370.24755,320.696974,542.657637,0.14111,0.20343,0
15,1019.26352,14.1372,1.235971,556.182436,29.999877,29.354974,586.738993,98.4296,0.749963375,297.532427,325.990601,369.482903,318.923206,540.878733,0.14111,0.20319,0
15,1019.30886,14.1392,1.236017,556.117078,29.997552,29.507719,586.805936,98.42552,0.749936338,294.032312,322.309657,366.230667,316.146498,535.884832,0.14111,0.2027,0
15,1019.29678,14.1368,1.236013,556.228429,30.000607,29.692553,587.162711,98.42387,0.750025286,290.71425,319.072558,362.472659,312.175259,529.682631,0.14111,0.2015,0
15,1019.28764,14.1364,1.236004,556.15671,29.998787,29.534218,586.868201,98.427052,0.74995554,284.015549,310.728241,350.898015,303.988162,515.400853,0.14111,0.1996,0
15,1019.29752,14.128,1.236052,556.350792,30.003437,29.660991,587.219329,98.424198,0.750093537,280.07936,301.820092,336.024515,296.635084,499.621234,0.14111,0.197,0
15,1019.27516,14.13,1.236016,556.397354,30.005126,29.830504,587.245299,98.428243,0.750104935,282.908855,294.736998,319.122323,292.479664,485.68965,0.14111,0.19372,0
15,1019.25424,14.1236,1.236018,555.991725,29.99416,29.888564,587.095317,98.430056,0.749816982,289.99241,292.001263,307.788402,292.1436,478.823087,0.14111,0.18978,0
15,1019.27866,14.128,1.236029,556.265593,30.001417,29.423423,587.002535,98.429337,0.750003877,296.494114,292.016775,303.875807,294.335753,479.066446,0.14111,0.1852,0
15,1019.29006,14.1252,1.236055,556.514971,30.007827,29.59721,587.141611,98.430366,0.750156278,302.932493,296.299696,307.023558,299.226885,485.149287,0.14111,0.18,0
15,1019.2938,14.1352,1.236016,556.110338,29.997383,29.603062,587.069865,98.435126,0.749858929,308.905276,303.214852,316.254818,306.921088,497.714517,0.14111,0.1742,0
15,1019.27832,14.138,1.235986,556.215376,30.00059,29.824914,587.271528,98.429957,0.749978479,318.958591,314.948167,330.258469,318.895916,517.646997,0.14111,0.16783,0
15,1019.27744,14.14,1.235976,555.985223,29.994499,29.835172,587.131805,98.428848,0.749834659,330.519491,328.953192,347.09365,333.094325,541.444803,0.14111,0.16093,0
15,1019.28958,14.1392,1.235994,555.88346,29.991533,29.344717,586.506547,98.431163,0.749742879,343.124491,343.48293,363.934487,347.093959,565.487753,0.14111,0.15353,0
15,1019.33148,14.14,1.236041,556.157233,29.998344,29.481352,586.671855,98.426991,0.74994493,353.984268,356.919127,380.423229,360.390688,587.241099,0.14111,0.14567,0
15,1019.32256,14.14,1.236031,556.020394,29.994784,29.682032,586.894039,98.431878,0.749818702,366.325012,371.1535,399.151062,375.620575,610.934062,0.14111,0.13739,0
15,1019.32652,14.14,1.236035,555.961063,29.993126,29.872718,587.090059,98.434388,0.749758136,373.015425,380.365232,411.268171,383.916689,624.732407,0.14111,0.12872,0
15,1019.33512,14.14,1.236046,556.162406,29.99843,30.015468,587.34334,98.432808,0.749902761,374.744014,384.327407,417.920972,387.565278,631.157924,0.14111,0.11971,0
15,1019.33922,14.14,1.236051,556.248459,30.00069,30.015863,587.509227,98.432622,0.749960673,375.123746,386.001938,420.978121,388.88028,634.046448,0.14111,0.11042,0
15,1019.32298,14.14,1.236031,556.063064,29.995929,30.121923,587.441898,98.427276,0.749882384,373.228334,384.089182,417.931622,386.104039,630.405237,0.14111,0.10087,0
15,1019.32004,14.14,1.236028,556.20052,29.99968,30.042888,587.33834,98.428249,0.749968744,365.701536,375.304449,405.439783,375.830715,615.897524,0.14111,0.09113,0
15,1019.3144,14.14,1.236021,556.119356,29.997573,30.005474,587.198682,98.429538,0.74990625,357.62004,362.918277,386.190986,363.237684,595.159979,0.14111,0.08124,0
15,1019.31206,14.14,1.236018,556.094153,29.996928,30.111337,587.327949,98.435169,0.749847228,351.153454,348.82744,362.831745,348.691375,571.817527,0.14111,0.07124,0
15,1019.33184,14.14,1.236042,555.922665,29.992012,30.069189,587.157323,98.432804,0.749742353,337.629807,322.03553,318.257998,318.306045,525.446068,0.14111,0.0612,0
15,1019.34152,14.1528,1.235999,556.966645,30.020685,29.825046,587.994884,98.426077,0.750510414,371.253958,365.459124,379.731501,367.177827,587.79719,0.16333,0.25,0
15,1019.3309,14.1456,1.236017,555.863572,29.990724,29.407314,586.563292,98.441721,0.749642246,370.065336,363.933114,378.097063,365.868088,586.044314,0.16333,0.24279,0
15,1019.33736,14.1416,1.236042,556.278741,30.001617,29.185856,586.831775,98.42939,0.750008473,369.487623,363.430956,377.826819,365.607703,586.049972,0.16333,0.23609,0
15,1019.33846,14.14,1.23605,556.218366,29.99989,29.381605,586.899689,98.434839,0.749923784,369.410953,363.405179,378.003564,365.743616,586.166423,0.16333,0.22993,0
15,1019.33396,14.1412,1.236039,556.246086,30.000766,29.533823,587.110964,98.434567,0.749947754,369.218161,363.256972,378.081478,365.733359,586.648811,0.16333,0.22435,0
15,1019.34056,14.14,1.236052,556.133596,29.997573,29.276004,586.69796,98.429174,0.749909023,366.137936,361.809547,377.389885,364.043618,586.230463,0.16333,0.21938,0
15,1019.36456,14.14,1.236082,556.154765,29.99779,29.302372,586.646084,98.425357,0.74994353,359.988615,360.018741,378.820156,361.099711,586.214167,0.16333,0.21504,0
15,1019.34742,14.14,1.236061,556.183338,29.998813,29.528761,586.827166,98.423004,0.749987034,345.596166,354.763396,380.335519,352.863564,580.302332,0.16333,0.21135,0
15,1019.35896,14.1392,1.236078,556.31377,30.002119,29.137922,586.821646,98.427372,0.7500364,327.725359,345.9863,379.355785,341.249521,568.815411,0.16333,0.20833,0
15,1019.35194,14.14,1.236066,556.216183,29.999633,29.196376,586.677249,98.421504,0.750018965,312.518823,337.001486,375.936472,330.687157,556.046223,0.16333,0.206,0
15,1019.36532,14.14,1.236082,556.342438,30.00284,29.392388,586.842422,98.435183,0.749994906,303.286185,330.754119,371.799067,323.338285,546.131719,0.16333,0.20436,0
15,1019.3687,14.14,1.236087,556.277175,30.00103,29.439402,586.888716,98.423427,0.750039237,299.391276,327.09507,368.832859,319.858943,540.867552,0.16333,0.20343,0
15,1019.378,14.14,1.236098,556.283156,30.001054,29.550065,586.945465,98.432048,0.749974146,297.397367,325.203076,366.142227,317.287852,537.176033,0.16333,0.20319,0
15,1019.35558,14.14,1.236071,556.121777,29.997033,29.544476,586.909559,98.428224,0.749902761,295.709938,323.909705,365.179205,316.12434,535.137609,0.16333,0.2027,0
15,1019.3546,14.14,1.236069,556.277032,30.001234,29.48201,586.997018,98.428388,0.750006533,290.438875,318.734914,360.073583,310.98499,526.84958,0.16333,0.2015,0
15,1019.371,14.14,1.236089,556.303517,30.001707,29.455248,586.919883,98.428346,0.750018678,284.436043,310.813129,349.774027,303.614678,513.838423,0.16333,0.1996,0
15,1019.3713,14.14,1.23609,556.308549,30.001838,29.560849,587.177905,98.42953,0.750012931,282.067211,302.094548,334.14548,297.003305,497.709321,0.16333,0.197,0
15,1019.34024,14.1428,1.23604,556.118455,29.997315,29.465769,586.992018,98.434355,0.749863103,284.160468,295.38053,318.502664,292.576647,484.805597,0.16333,0.19372,0
15,1019.35074,14.14,1.236065,556.527502,30.008044,29.455512,587.085123,98.425136,0.750201564,291.057217,292.244487,307.091351,292.463228,478.309619,0.16333,0.18978,0
15,1019.35616,14.14,1.236071,556.202039,29.999188,29.513572,586.791001,98.428686,0.749953114,298.487827,294.2499,304.806617,295.092969,480.003293,0.16333,0.1852,0
15,1019.36408,14.1484,1.236045,556.084423,29.996339,29.227807,586.6564,98.427473,0.749891133,303.628627,297.300992,308.044183,299.713595,485.779602,0.16333,0.18,0
15,1019.38166,14.1496,1.236061,556.160318,29.99819,28.756881,586.315131,98.432195,0.749901431,308.650746,303.33032,315.952485,306.174327,496.465132,0.16333,0.1742,0
15,1019.38826,14.1464,1.236083,556.351883,30.003091,28.895029,586.506552,98.427838,0.750057148,318.325513,314.937516,330.165095,318.425185,516.857227,0.16333,0.16783,0
15,1019.38326,14.1416,1.236097,555.982565,29.992955,28.847029,586.077173,98.428073,0.749801965,330.898755,329.999263,348.140055,333.040734,541.953212,0.16333,0.16093,0
15,1019.37564,14.15,1.236052,556.178734,29.998795,28.777791,586.289233,98.431761,0.749919862,344.437916,345.452519,365.111288,347.602231,566.139569,0.16333,0.15353,0
15,1019.3621,14.1516,1.236029,555.969275,29.993429,28.915478,586.072174,98.429588,0.749802273,355.168226,358.889562,382.568038,361.218589,588.506541,0.16333,0.14567,0
15,1019.37404,14.144,1.236076,555.925893,29.991687,28.772793,585.890955,98.433839,0.749726346,366.980051,372.779918,400.046558,375.614124,611.331729,0.16333,0.13739,0
15,1019.40132,14.1416,1.236119,556.260562,30.000186,28.699149,586.289233,98.427921,0.749983892,373.186779,381.46851,411.898089,383.435967,624.642784,0.16333,0.12872,0
15,1019.41382,14.1456,1.236117,556.047116,29.994455,28.963083,586.165281,98.428642,0.749835129,374.973305,385.436393,418.520387,387.289042,630.898336,0.16333,0.11971,0
15,1019.40964,14.1552,1.236071,555.970082,29.99294,29.122799,586.294823,98.421823,0.749849204,375.113288,387.179725,421.54465,388.354977,633.267147,0.16333,0.11042,0
15,1019.46572,14.16,1.236118,556.202419,29.998631,29.249374,586.553098,98.42968,0.749931617,373.046592,385.21974,418.431486,385.573271,629.385525,0.16333,0.10087,0
15,1019.42074,14.16,1.236064,555.992152,29.993622,29.189998,586.480504,98.429003,0.749811554,365.602641,376.509583,406.568707,375.685076,615.081324,0.16333,0.09113,0
15,1019.44202,14.1592,1.236093,556.060596,29.995113,29.175205,586.495895,98.434847,0.74980431,357.968074,363.96448,387.486065,363.481565,594.666777,0.16333,0.08124,0
15,1019.41502,14.16,1.236057,556.227812,30.000062,29.761923,587.364052,98.432797,0.749943641,352.436568,351.436078,365.871589,350.131045,572.167788,0.16333,0.07124,0
15,1019.36466,14.16,1.235996,555.924042,29.99261,29.71412,587.090253,98.430629,0.74977387,337.03835,321.517592,317.123882,316.990447,520.95104,0.16333,0.0612,0
15,1019.39926,14.16,1.236038,557.118627,30.024307,28.493342,586.661664,98.423978,0.75061697,369.270637,363.948898,378.024538,365.088905,585.970354,0.18556,0.25,0
15,1019.43152,14.16,1.236077,555.848479,29.989588,28.298054,585.477241,98.435438,0.749661698,368.132579,362.61772,376.727484,364.000747,584.475654,0.18556,0.24279,0
15,1019.44328,14.16,1.236091,556.056229,29.995019,28.48269,585.844476,98.441501,0.749751279,368.880391,363.246256,377.43598,364.801759,585.456095,0.18556,0.23609,0
15,1019.43618,14.16,1.236082,556.198574,29.998962,28.36144,585.844669,98.427058,0.749959869,368.070638,362.707278,377.066908,364.266199,585.143716,0.18556,0.22993,0
15,1019.41378,14.16,1.236055,556.406847,30.004908,28.303511,586.025494,98.433785,0.750057253,367.691243,362.517313,377.097349,364.120551,585.535725,0.18556,0.22435,0
15,1019.44046,14.16,1.236088,556.158372,29.997815,28.108355,585.383876,98.430183,0.749907385,363.826309,360.616044,376.144385,361.782631,584.751372,0.18556,0.21938,0
15,1019.39682,14.16,1.236035,556.371059,30.004193,28.440674,586.154497,98.429622,0.750071102,356.389336,358.952551,378.809766,358.583716,584.549694,0.18556,0.21504,0
15,1019.40328,14.16,1.236042,555.862149,29.990372,28.361046,585.446547,98.427812,0.749739379,340.667816,352.508451,379.663516,349.303344,576.855415,0.18556,0.21135,0
15,1019.4129,14.16,1.236054,556.489957,30.007162,28.266624,585.984199,98.431843,0.750128398,323.549628,343.677959,378.258093,338.316796,565.144646,0.18556,0.20833,0
15,1019.41662,14.16,1.236059,556.370347,30.003882,28.466777,586.035684,98.433046,0.750037237,309.704711,334.953063,373.860436,328.224494,552.063136,0.18556,0.206,0
15,1019.40756,14.16,1.236048,556.236213,30.000398,28.498405,585.948035,98.429733,0.749975386,301.535892,328.959112,369.274924,321.232792,542.557157,0.18556,0.20436,0
15,1019.41026,14.1592,1.236054,556.138579,29.997684,28.277013,585.570217,98.429885,0.749906381,295.590332,323.746372,364.622013,315.88092,534.61835,0.18556,0.20343,0
15,1019.42394,14.16,1.236067,556.308026,30.002094,28.419303,585.999581,98.430754,0.750010004,296.31198,324.395166,365.168489,316.324825,535.296401,0.18556,0.20319,0
15,1019.42994,14.16,1.236075,556.232701,29.999974,28.503533,585.989255,98.429708,0.749964977,293.585378,321.750816,361.796256,313.593161,530.72042,0.18556,0.2027,0
15,1019.42174,14.16,1.236065,556.51165,30.007615,28.361703,586.128987,98.423795,0.75020106,288.901105,317.039391,356.743302,308.695775,523.275085,0.18556,0.2015,0
15,1019.39368,14.16,1.236031,555.902921,29.991613,28.651479,585.797916,98.432357,0.749735784,284.965758,310.248107,346.864305,302.581763,511.227899,0.18556,0.1996,0
15,1019.41392,14.16,1.236055,556.076638,29.996001,28.240191,585.471924,98.430075,0.74986286,282.25494,301.835283,332.219957,296.164421,496.454282,0.18556,0.197,0
15,1019.43056,14.16,1.236076,556.138484,29.997424,28.524772,586.030549,98.431895,0.749884568,284.571298,294.979108,316.748234,292.219545,483.38118,0.18556,0.19372,0
15,1019.41708,14.16,1.236059,556.400961,30.004701,28.51938,586.185858,98.428787,0.750090165,291.488761,292.809238,306.840697,292.100266,478.23545,0.18556,0.18978,0
15,1019.43096,14.16,1.236076,556.145556,29.997609,28.482821,585.922194,98.437553,0.74984609,298.710265,294.446305,305.275043,295.60644,480.5071,0.18556,0.1852,0
15,1019.42948,14.16,1.236074,556.22335,29.999729,28.408783,585.912137,98.439757,0.749882294,303.993035,297.827548,307.919123,299.437954,485.551963,0.18556,0.18,0
15,1019.47012,14.16,1.236123,556.324164,30.001849,28.48795,585.870444,98.420269,0.750083779,308.946833,304.037565,316.357922,306.434124,496.671401,0.18556,0.1742,0
15,1019.44906,14.16,1.236098,556.341679,30.002631,28.598416,586.387535,98.427168,0.750050754,317.681194,314.947376,330.367353,317.759437,515.675758,0.18556,0.16783,0
15,1019.43538,14.16,1.236081,555.882131,29.990439,28.624848,585.601389,98.421655,0.749787956,330.686109,330.321519,348.400109,332.759111,540.942504,0.18556,0.16093,0
15,1019.42564,14.16,1.23607,556.260515,30.000788,28.793835,586.346372,98.4348,0.749946529,345.508514,347.164198,367.141165,348.946233,567.463904,0.18556,0.15353,0
15,1019.4262,14.16,1.23607,556.120021,29.996991,28.661539,586.004371,98.436644,0.749837567,355.782101,360.478818,384.701935,362.36079,589.804817,0.18556,0.14567,0
15,1019.44338,14.16,1.236091,555.97853,29.992921,28.477298,585.77714,98.442467,0.749691481,367.774161,374.217409,401.49853,376.090908,611.956912,0.18556,0.13739,0
15,1019.45284,14.16,1.236103,556.186091,29.998381,28.666997,586.071904,98.430526,0.749918921,374.085626,383.079808,413.10138,384.019464,625.039674,0.18556,0.12872,0
15,1019.45008,14.16,1.236099,556.297727,30.001431,29.032651,586.527328,98.432091,0.749983243,376.069546,387.158224,419.76451,387.82501,631.317042,0.18556,0.11971,0
15,1019.4491,14.16,1.236098,555.715628,29.985745,28.963478,585.948032,98.424512,0.749648841,375.48263,388.183583,422.179827,388.403443,632.843309,0.18556,0.11042,0
15,1019.46014,14.16,1.236111,556.200235,29.998654,29.16442,586.548108,98.427466,0.74994906,373.685257,386.413691,419.379459,385.810904,629.322076,0.18556,0.10087,0
15,1019.47254,14.1676,1.236094,555.958975,29.992362,29.079862,586.408378,98.44171,0.749683273,365.59291,377.813799,407.985108,376.156071,614.810549,0.18556,0.09113,0
15,1019.4847,14.16,1.236141,556.238349,29.99932,28.969067,586.439152,98.432154,0.749929991,358.555061,365.295534,388.849792,364.065581,594.465908,0.18556,0.08124,0
15,1019.46656,14.1652,1.236097,555.92651,29.991449,29.587084,586.986888,98.433535,0.749722712,352.135158,352.756868,367.64575,350.363218,571.796743,0.18556,0.07124,0
15,1019.4476,14.16,1.236096,556.049489,29.994773,28.957626,586.066776,98.424464,0.749874908,334.186238,318.465261,313.804451,314.193492,514.532975,0.18556,0.0612,0
15,1019.41024,14.1676,1.236018,556.910257,30.018926,29.232607,587.255879,98.42501,0.750474575,370.137004,365.042117,378.966,365.646296,586.82843,0.20778,0.25,0
15,1019.47772,14.16,1.236133,555.79157,29.987373,28.508662,585.394326,98.428332,0.749660446,367.244973,362.290134,376.114207,363.080925,583.755516,0.20778,0.24279,0
15,1019.4929,14.16,1.236151,556.154242,29.996932,28.714799,586.361962,98.44042,0.749807329,368.558463,363.431356,377.597075,364.526188,585.440448,0.20778,0.23609,0
15,1019.45888,14.1656,1.236086,556.168482,29.998109,28.96282,586.304553,98.426761,0.749940807,368.807601,363.632031,377.832146,364.758759,585.874612,0.20778,0.22993,0
